,Number_Wells,Number_Connections,Pipeline_Diameter,Pipeline_Length,p2,p4,p6,p8,p10,p12,Result
38885,20,3,20,55000,700,900,2300,3800,5500,7000,-17811.084374299586
38886,20,3,20,55000,700,900,2300,3800,6000,6000,-17805.9364193949
38887,20,3,20,55000,700,900,2300,3800,6000,6500,-17807.810939106475
38888,20,3,20,55000,700,900,2300,3800,6000,7000,-17807.43041503826
38889,20,3,20,55000,700,900,2300,4400,5000,6000,-17804.587125198243
38890,20,3,20,55000,700,900,2300,4400,5000,6500,-17803.73950220407
38891,20,3,20,55000,700,900,2300,4400,5000,7000,-17800.790011542573
38892,20,3,20,55000,700,900,2300,4400,5500,6000,-17803.85711771905
38893,20,3,20,55000,700,900,2300,4400,5500,6500,-17804.44787361483
38894,20,3,20,55000,700,900,2300,4400,5500,7000,-17802.855823659487
38895,20,3,20,55000,700,900,2300,4400,6000,6000,-17800.213723956593
38896,20,3,20,55000,700,900,2300,4400,6000,6500,-17802.088243668168
38897,20,3,20,55000,700,900,2300,4400,6000,7000,-17801.70771959996
38898,20,3,20,55000,700,900,2300,4800,5000,6000,-17794.062209804903
38899,20,3,20,55000,700,900,2300,4800,5000,6500,-17793.21458681073
38900,20,3,20,55000,700,900,2300,4800,5000,7000,-17790.26509614923
38901,20,3,20,55000,700,900,2300,4800,5500,6000,-17794.879333324727
38902,20,3,20,55000,700,900,2300,4800,5500,6500,-17795.470089220507
38903,20,3,20,55000,700,900,2300,4800,5500,7000,-17793.87803926517
38904,20,3,20,55000,700,900,2300,4800,6000,6000,-17792.680665242126
38905,20,3,20,55000,700,900,2300,4800,6000,6500,-17794.5551849537
38906,20,3,20,55000,700,900,2300,4800,6000,7000,-17794.174660885492
38907,20,3,20,55000,700,900,2800,3800,5000,6000,-17788.59501865474
38908,20,3,20,55000,700,900,2800,3800,5000,6500,-17787.747395660568
38909,20,3,20,55000,700,900,2800,3800,5000,7000,-17784.79790499907
38910,20,3,20,55000,700,900,2800,3800,5500,6000,-17785.181535470914
38911,20,3,20,55000,700,900,2800,3800,5500,6500,-17785.77229136668
38912,20,3,20,55000,700,900,2800,3800,5500,7000,-17784.180241411344
38913,20,3,20,55000,700,900,2800,3800,6000,6000,-17779.032286506656
38914,20,3,20,55000,700,900,2800,3800,6000,6500,-17780.906806218238
38915,20,3,20,55000,700,900,2800,3800,6000,7000,-17780.526282150026
38916,20,3,20,55000,700,900,2800,4400,5000,6000,-17783.544561189028
38917,20,3,20,55000,700,900,2800,4400,5000,6500,-17782.696938194862
38918,20,3,20,55000,700,900,2800,4400,5000,7000,-17779.747447533355
38919,20,3,20,55000,700,900,2800,4400,5500,6000,-17782.814553709843
38920,20,3,20,55000,700,900,2800,4400,5500,6500,-17783.405309605616
38921,20,3,20,55000,700,900,2800,4400,5500,7000,-17781.813259650276
38922,20,3,20,55000,700,900,2800,4400,6000,6000,-17779.17115994739
38923,20,3,20,55000,700,900,2800,4400,6000,6500,-17781.04567965896
38924,20,3,20,55000,700,900,2800,4400,6000,7000,-17780.66515559075
38925,20,3,20,55000,700,900,2800,4800,5000,6000,-17776.600750287515
38926,20,3,20,55000,700,900,2800,4800,5000,6500,-17775.75312729334
38927,20,3,20,55000,700,900,2800,4800,5000,7000,-17772.803636631845
38928,20,3,20,55000,700,900,2800,4800,5500,6000,-17777.417873807342
38929,20,3,20,55000,700,900,2800,4800,5500,6500,-17778.00862970312
38930,20,3,20,55000,700,900,2800,4800,5500,7000,-17776.416579747784
38931,20,3,20,55000,700,900,2800,4800,6000,6000,-17775.219205724734
38932,20,3,20,55000,700,900,2800,4800,6000,6500,-17777.093725436316
38933,20,3,20,55000,700,900,2800,4800,6000,7000,-17776.713201368104
38934,20,3,20,55000,700,900,3200,3800,5000,6000,-17760.766074281957
38935,20,3,20,55000,700,900,3200,3800,5000,6500,-17759.91845128779
38936,20,3,20,55000,700,900,3200,3800,5000,7000,-17756.96896062629
38937,20,3,20,55000,700,900,3200,3800,5500,6000,-17757.352591098123
38938,20,3,20,55000,700,900,3200,3800,5500,6500,-17757.943346993907
38939,20,3,20,55000,700,900,3200,3800,5500,7000,-17756.351297038564
38940,20,3,20,55000,700,900,3200,3800,6000,6000,-17751.203342133882
38941,20,3,20,55000,700,900,3200,3800,6000,6500,-17753.077861845453
38942,20,3,20,55000,700,900,3200,3800,6000,7000,-17752.697337777245
38943,20,3,20,55000,700,900,3200,4400,5000,6000,-17759.534654534946
38944,20,3,20,55000,700,900,3200,4400,5000,6500,-17758.687031540772
38945,20,3,20,55000,700,900,3200,4400,5000,7000,-17755.73754087927
38946,20,3,20,55000,700,900,3200,4400,5500,6000,-17758.804647055753
38947,20,3,20,55000,700,900,3200,4400,5500,6500,-17759.39540295153
38948,20,3,20,55000,700,900,3200,4400,5500,7000,-17757.80335299619
38949,20,3,20,55000,700,900,3200,4400,6000,6000,-17755.161253293296
38950,20,3,20,55000,700,900,3200,4400,6000,6500,-17757.035773004874
38951,20,3,20,55000,700,900,3200,4400,6000,7000,-17756.65524893666
38952,20,3,20,55000,700,900,3200,4800,5000,6000,-17754.924071035704
38953,20,3,20,55000,700,900,3200,4800,5000,6500,-17754.07644804154
38954,20,3,20,55000,700,900,3200,4800,5000,7000,-17751.12695738003
38955,20,3,20,55000,700,900,3200,4800,5500,6000,-17755.741194555536
38956,20,3,20,55000,700,900,3200,4800,5500,6500,-17756.3319504513
38957,20,3,20,55000,700,900,3200,4800,5500,7000,-17754.739900495966
38958,20,3,20,55000,700,900,3200,4800,6000,6000,-17753.542526472924
38959,20,3,20,55000,700,900,3200,4800,6000,6500,-17755.4170461845
38960,20,3,20,55000,700,900,3200,4800,6000,7000,-17755.036522116287
38961,20,3,20,55000,700,1300,2300,3800,5000,6000,-17701.26734911128
38962,20,3,20,55000,700,1300,2300,3800,5000,6500,-17700.419726117118
38963,20,3,20,55000,700,1300,2300,3800,5000,7000,-17697.470235455618
38964,20,3,20,55000,700,1300,2300,3800,5500,6000,-17697.853865927456
38965,20,3,20,55000,700,1300,2300,3800,5500,6500,-17698.44462182323
38966,20,3,20,55000,700,1300,2300,3800,5500,7000,-17696.85257186789
38967,20,3,20,55000,700,1300,2300,3800,6000,6000,-17691.704616963198
38968,20,3,20,55000,700,1300,2300,3800,6000,6500,-17693.57913667478
38969,20,3,20,55000,700,1300,2300,3800,6000,7000,-17693.198612606564
38970,20,3,20,55000,700,1300,2300,4400,5000,6000,-17690.355322766547
38971,20,3,20,55000,700,1300,2300,4400,5000,6500,-17689.507699772377
38972,20,3,20,55000,700,1300,2300,4400,5000,7000,-17686.558209110874
38973,20,3,20,55000,700,1300,2300,4400,5500,6000,-17689.625315287358
38974,20,3,20,55000,700,1300,2300,4400,5500,6500,-17690.21607118313
38975,20,3,20,55000,700,1300,2300,4400,5500,7000,-17688.6240212278
38976,20,3,20,55000,700,1300,2300,4400,6000,6000,-17685.9819215249
38977,20,3,20,55000,700,1300,2300,4400,6000,6500,-17687.85644123648
38978,20,3,20,55000,700,1300,2300,4400,6000,7000,-17687.475917168264
38979,20,3,20,55000,700,1300,2300,4800,5000,6000,-17679.8304073732
38980,20,3,20,55000,700,1300,2300,4800,5000,6500,-17678.982784379034
38981,20,3,20,55000,700,1300,2300,4800,5000,7000,-17676.033293717537
38982,20,3,20,55000,700,1300,2300,4800,5500,6000,-17680.64753089304
38983,20,3,20,55000,700,1300,2300,4800,5500,6500,-17681.238286788812
38984,20,3,20,55000,700,1300,2300,4800,5500,7000,-17679.64623683347
38985,20,3,20,55000,700,1300,2300,4800,6000,6000,-17678.448862810426
38986,20,3,20,55000,700,1300,2300,4800,6000,6500,-17680.323382522
38987,20,3,20,55000,700,1300,2300,4800,6000,7000,-17679.942858453793
38988,20,3,20,55000,700,1300,2800,3800,5000,6000,-17690.507031341924
38989,20,3,20,55000,700,1300,2800,3800,5000,6500,-17689.659408347747
38990,20,3,20,55000,700,1300,2800,3800,5000,7000,-17686.709917686243
38991,20,3,20,55000,700,1300,2800,3800,5500,6000,-17687.093548158085
38992,20,3,20,55000,700,1300,2800,3800,5500,6500,-17687.684304053862
38993,20,3,20,55000,700,1300,2800,3800,5500,7000,-17686.092254098523
38994,20,3,20,55000,700,1300,2800,3800,6000,6000,-17680.944299193834
38995,20,3,20,55000,700,1300,2800,3800,6000,6500,-17682.818818905413
38996,20,3,20,55000,700,1300,2800,3800,6000,7000,-17682.438294837193
38997,20,3,20,55000,700,1300,2800,4400,5000,6000,-17685.45657387621
38998,20,3,20,55000,700,1300,2800,4400,5000,6500,-17684.608950882033
38999,20,3,20,55000,700,1300,2800,4400,5000,7000,-17681.659460220537
39000,20,3,20,55000,700,1300,2800,4400,5500,6000,-17684.726566397017
39001,20,3,20,55000,700,1300,2800,4400,5500,6500,-17685.317322292798
39002,20,3,20,55000,700,1300,2800,4400,5500,7000,-17683.725272337455
39003,20,3,20,55000,700,1300,2800,4400,6000,6000,-17681.08317263456
39004,20,3,20,55000,700,1300,2800,4400,6000,6500,-17682.95769234614
39005,20,3,20,55000,700,1300,2800,4400,6000,7000,-17682.577168277923
39006,20,3,20,55000,700,1300,2800,4800,5000,6000,-17678.512762974697
39007,20,3,20,55000,700,1300,2800,4800,5000,6500,-17677.665139980523
39008,20,3,20,55000,700,1300,2800,4800,5000,7000,-17674.71564931902
39009,20,3,20,55000,700,1300,2800,4800,5500,6000,-17679.32988649452
39010,20,3,20,55000,700,1300,2800,4800,5500,6500,-17679.9206423903
39011,20,3,20,55000,700,1300,2800,4800,5500,7000,-17678.328592434955
39012,20,3,20,55000,700,1300,2800,4800,6000,6000,-17677.131218411912
39013,20,3,20,55000,700,1300,2800,4800,6000,6500,-17679.005738123495
39014,20,3,20,55000,700,1300,2800,4800,6000,7000,-17678.62521405528
39015,20,3,20,55000,700,1300,3200,3800,5000,6000,-17674.09456631726
39016,20,3,20,55000,700,1300,3200,3800,5000,6500,-17673.246943323087
39017,20,3,20,55000,700,1300,3200,3800,5000,7000,-17670.297452661584
39018,20,3,20,55000,700,1300,3200,3800,5500,6000,-17670.681083133426
39019,20,3,20,55000,700,1300,3200,3800,5500,6500,-17671.271839029203
39020,20,3,20,55000,700,1300,3200,3800,5500,7000,-17669.67978907386
39021,20,3,20,55000,700,1300,3200,3800,6000,6000,-17664.53183416917
39022,20,3,20,55000,700,1300,3200,3800,6000,6500,-17666.406353880753
39023,20,3,20,55000,700,1300,3200,3800,6000,7000,-17666.025829812534
39024,20,3,20,55000,700,1300,3200,4400,5000,6000,-17672.863146570246
39025,20,3,20,55000,700,1300,3200,4400,5000,6500,-17672.015523576076
39026,20,3,20,55000,700,1300,3200,4400,5000,7000,-17669.066032914576
39027,20,3,20,55000,700,1300,3200,4400,5500,6000,-17672.133139091053
39028,20,3,20,55000,700,1300,3200,4400,5500,6500,-17672.72389498683
39029,20,3,20,55000,700,1300,3200,4400,5500,7000,-17671.131845031494
39030,20,3,20,55000,700,1300,3200,4400,6000,6000,-17668.4897453286
39031,20,3,20,55000,700,1300,3200,4400,6000,6500,-17670.364265040174
39032,20,3,20,55000,700,1300,3200,4400,6000,7000,-17669.983740971966
39033,20,3,20,55000,700,1300,3200,4800,5000,6000,-17668.252563071008
39034,20,3,20,55000,700,1300,3200,4800,5000,6500,-17667.404940076827
39035,20,3,20,55000,700,1300,3200,4800,5000,7000,-17664.455449415327
39036,20,3,20,55000,700,1300,3200,4800,5500,6000,-17669.06968659083
39037,20,3,20,55000,700,1300,3200,4800,5500,6500,-17669.660442486613
39038,20,3,20,55000,700,1300,3200,4800,5500,7000,-17668.068392531266
39039,20,3,20,55000,700,1300,3200,4800,6000,6000,-17666.871018508224
39040,20,3,20,55000,700,1300,3200,4800,6000,6500,-17668.745538219802
39041,20,3,20,55000,700,1300,3200,4800,6000,7000,-17668.36501415159
39042,20,3,20,55000,700,1800,2300,3800,5000,6000,-17541.92698068034
39043,20,3,20,55000,700,1800,2300,3800,5000,6500,-17541.07935768616
39044,20,3,20,55000,700,1800,2300,3800,5000,7000,-17538.129867024658
39045,20,3,20,55000,700,1800,2300,3800,5500,6000,-17538.5134974965
39046,20,3,20,55000,700,1800,2300,3800,5500,6500,-17539.10425339228
39047,20,3,20,55000,700,1800,2300,3800,5500,7000,-17537.51220343694
39048,20,3,20,55000,700,1800,2300,3800,6000,6000,-17532.36424853225
39049,20,3,20,55000,700,1800,2300,3800,6000,6500,-17534.238768243824
39050,20,3,20,55000,700,1800,2300,3800,6000,7000,-17533.85824417561
39051,20,3,20,55000,700,1800,2300,4400,5000,6000,-17531.0149543356
39052,20,3,20,55000,700,1800,2300,4400,5000,6500,-17530.167331341432
39053,20,3,20,55000,700,1800,2300,4400,5000,7000,-17527.21784067992
39054,20,3,20,55000,700,1800,2300,4400,5500,6000,-17530.284946856398
39055,20,3,20,55000,700,1800,2300,4400,5500,6500,-17530.87570275218
39056,20,3,20,55000,700,1800,2300,4400,5500,7000,-17529.283652796847
39057,20,3,20,55000,700,1800,2300,4400,6000,6000,-17526.641553093956
39058,20,3,20,55000,700,1800,2300,4400,6000,6500,-17528.51607280553
39059,20,3,20,55000,700,1800,2300,4400,6000,7000,-17528.135548737315
39060,20,3,20,55000,700,1800,2300,4800,5000,6000,-17520.49003894226
39061,20,3,20,55000,700,1800,2300,4800,5000,6500,-17519.642415948085
39062,20,3,20,55000,700,1800,2300,4800,5000,7000,-17516.69292528658
39063,20,3,20,55000,700,1800,2300,4800,5500,6000,-17521.307162462086
39064,20,3,20,55000,700,1800,2300,4800,5500,6500,-17521.897918357863
39065,20,3,20,55000,700,1800,2300,4800,5500,7000,-17520.30586840252
39066,20,3,20,55000,700,1800,2300,4800,6000,6000,-17519.108494379474
39067,20,3,20,55000,700,1800,2300,4800,6000,6500,-17520.98301409106
39068,20,3,20,55000,700,1800,2300,4800,6000,7000,-17520.60249002284
39069,20,3,20,55000,700,1800,2800,3800,5000,6000,-17544.275139861224
39070,20,3,20,55000,700,1800,2800,3800,5000,6500,-17543.42751686705
39071,20,3,20,55000,700,1800,2800,3800,5000,7000,-17540.478026205543
39072,20,3,20,55000,700,1800,2800,3800,5500,6000,-17540.861656677385
39073,20,3,20,55000,700,1800,2800,3800,5500,6500,-17541.452412573162
39074,20,3,20,55000,700,1800,2800,3800,5500,7000,-17539.860362617823
39075,20,3,20,55000,700,1800,2800,3800,6000,6000,-17534.712407713134
39076,20,3,20,55000,700,1800,2800,3800,6000,6500,-17536.586927424716
39077,20,3,20,55000,700,1800,2800,3800,6000,7000,-17536.206403356497
39078,20,3,20,55000,700,1800,2800,4400,5000,6000,-17539.224682395507
39079,20,3,20,55000,700,1800,2800,4400,5000,6500,-17538.377059401344
39080,20,3,20,55000,700,1800,2800,4400,5000,7000,-17535.427568739837
39081,20,3,20,55000,700,1800,2800,4400,5500,6000,-17538.494674916317
39082,20,3,20,55000,700,1800,2800,4400,5500,6500,-17539.085430812094
39083,20,3,20,55000,700,1800,2800,4400,5500,7000,-17537.493380856762
39084,20,3,20,55000,700,1800,2800,4400,6000,6000,-17534.851281153864
39085,20,3,20,55000,700,1800,2800,4400,6000,6500,-17536.725800865443
39086,20,3,20,55000,700,1800,2800,4400,6000,7000,-17536.345276797223
39087,20,3,20,55000,700,1800,2800,4800,5000,6000,-17532.280871493997
39088,20,3,20,55000,700,1800,2800,4800,5000,6500,-17531.43324849983
39089,20,3,20,55000,700,1800,2800,4800,5000,7000,-17528.483757838323
39090,20,3,20,55000,700,1800,2800,4800,5500,6000,-17533.09799501382
39091,20,3,20,55000,700,1800,2800,4800,5500,6500,-17533.6887509096
39092,20,3,20,55000,700,1800,2800,4800,5500,7000,-17532.09670095426
39093,20,3,20,55000,700,1800,2800,4800,6000,6000,-17530.899326931205
39094,20,3,20,55000,700,1800,2800,4800,6000,6500,-17532.77384664279
39095,20,3,20,55000,700,1800,2800,4800,6000,7000,-17532.393322574582
39096,20,3,20,55000,700,1800,3200,3800,5000,6000,-17537.132643260127
39097,20,3,20,55000,700,1800,3200,3800,5000,6500,-17536.285020265957
39098,20,3,20,55000,700,1800,3200,3800,5000,7000,-17533.335529604457
39099,20,3,20,55000,700,1800,3200,3800,5500,6000,-17533.7191600763
39100,20,3,20,55000,700,1800,3200,3800,5500,6500,-17534.30991597207
39101,20,3,20,55000,700,1800,3200,3800,5500,7000,-17532.71786601673
39102,20,3,20,55000,700,1800,3200,3800,6000,6000,-17527.569911112045
39103,20,3,20,55000,700,1800,3200,3800,6000,6500,-17529.444430823627
39104,20,3,20,55000,700,1800,3200,3800,6000,7000,-17529.06390675541
39105,20,3,20,55000,700,1800,3200,4400,5000,6000,-17535.901223513116
39106,20,3,20,55000,700,1800,3200,4400,5000,6500,-17535.053600518953
39107,20,3,20,55000,700,1800,3200,4400,5000,7000,-17532.104109857446
39108,20,3,20,55000,700,1800,3200,4400,5500,6000,-17535.171216033927
39109,20,3,20,55000,700,1800,3200,4400,5500,6500,-17535.761971929704
39110,20,3,20,55000,700,1800,3200,4400,5500,7000,-17534.169921974368
39111,20,3,20,55000,700,1800,3200,4400,6000,6000,-17531.527822271466
39112,20,3,20,55000,700,1800,3200,4400,6000,6500,-17533.402341983045
39113,20,3,20,55000,700,1800,3200,4400,6000,7000,-17533.02181791483
39114,20,3,20,55000,700,1800,3200,4800,5000,6000,-17531.29064001387
39115,20,3,20,55000,700,1800,3200,4800,5000,6500,-17530.44301701971
39116,20,3,20,55000,700,1800,3200,4800,5000,7000,-17527.4935263582
39117,20,3,20,55000,700,1800,3200,4800,5500,6000,-17532.1077635337
39118,20,3,20,55000,700,1800,3200,4800,5500,6500,-17532.69851942948
39119,20,3,20,55000,700,1800,3200,4800,5500,7000,-17531.106469474144
39120,20,3,20,55000,700,1800,3200,4800,6000,6000,-17529.909095451094
39121,20,3,20,55000,700,1800,3200,4800,6000,6500,-17531.78361516267
39122,20,3,20,55000,700,1800,3200,4800,6000,7000,-17531.40309109446
39123,20,3,20,55000,900,900,2300,3800,5000,6000,-17815.49915154298
39124,20,3,20,55000,900,900,2300,3800,5000,6500,-17814.651528548806
39125,20,3,20,55000,900,900,2300,3800,5000,7000,-17811.702037887306
39126,20,3,20,55000,900,900,2300,3800,5500,6000,-17812.085668359145
39127,20,3,20,55000,900,900,2300,3800,5500,6500,-17812.67642425492
39128,20,3,20,55000,900,900,2300,3800,5500,7000,-17811.084374299586
39129,20,3,20,55000,900,900,2300,3800,6000,6000,-17805.9364193949
39130,20,3,20,55000,900,900,2300,3800,6000,6500,-17807.810939106475
39131,20,3,20,55000,900,900,2300,3800,6000,7000,-17807.43041503826
39132,20,3,20,55000,900,900,2300,4400,5000,6000,-17804.587125198243
39133,20,3,20,55000,900,900,2300,4400,5000,6500,-17803.73950220407
39134,20,3,20,55000,900,900,2300,4400,5000,7000,-17800.790011542573
39135,20,3,20,55000,900,900,2300,4400,5500,6000,-17803.85711771905
39136,20,3,20,55000,900,900,2300,4400,5500,6500,-17804.44787361483
39137,20,3,20,55000,900,900,2300,4400,5500,7000,-17802.855823659487
39138,20,3,20,55000,900,900,2300,4400,6000,6000,-17800.213723956593
39139,20,3,20,55000,900,900,2300,4400,6000,6500,-17802.088243668168
39140,20,3,20,55000,900,900,2300,4400,6000,7000,-17801.70771959996
39141,20,3,20,55000,900,900,2300,4800,5000,6000,-17794.062209804903
39142,20,3,20,55000,900,900,2300,4800,5000,6500,-17793.21458681073
39143,20,3,20,55000,900,900,2300,4800,5000,7000,-17790.26509614923
39144,20,3,20,55000,900,900,2300,4800,5500,6000,-17794.879333324727
39145,20,3,20,55000,900,900,2300,4800,5500,6500,-17795.470089220507
39146,20,3,20,55000,900,900,2300,4800,5500,7000,-17793.87803926517
39147,20,3,20,55000,900,900,2300,4800,6000,6000,-17792.680665242126
39148,20,3,20,55000,900,900,2300,4800,6000,6500,-17794.5551849537
39149,20,3,20,55000,900,900,2300,4800,6000,7000,-17794.174660885492
39150,20,3,20,55000,900,900,2800,3800,5000,6000,-17788.59501865474
39151,20,3,20,55000,900,900,2800,3800,5000,6500,-17787.747395660568
39152,20,3,20,55000,900,900,2800,3800,5000,7000,-17784.79790499907
39153,20,3,20,55000,900,900,2800,3800,5500,6000,-17785.181535470914
39154,20,3,20,55000,900,900,2800,3800,5500,6500,-17785.77229136668
39155,20,3,20,55000,900,900,2800,3800,5500,7000,-17784.180241411344
39156,20,3,20,55000,900,900,2800,3800,6000,6000,-17779.032286506656
39157,20,3,20,55000,900,900,2800,3800,6000,6500,-17780.906806218238
39158,20,3,20,55000,900,900,2800,3800,6000,7000,-17780.526282150026
39159,20,3,20,55000,900,900,2800,4400,5000,6000,-17783.544561189028
39160,20,3,20,55000,900,900,2800,4400,5000,6500,-17782.696938194862
39161,20,3,20,55000,900,900,2800,4400,5000,7000,-17779.747447533355
39162,20,3,20,55000,900,900,2800,4400,5500,6000,-17782.814553709843
39163,20,3,20,55000,900,900,2800,4400,5500,6500,-17783.405309605616
39164,20,3,20,55000,900,900,2800,4400,5500,7000,-17781.813259650276
39165,20,3,20,55000,900,900,2800,4400,6000,6000,-17779.17115994739
39166,20,3,20,55000,900,900,2800,4400,6000,6500,-17781.04567965896
39167,20,3,20,55000,900,900,2800,4400,6000,7000,-17780.66515559075
39168,20,3,20,55000,900,900,2800,4800,5000,6000,-17776.600750287515
39169,20,3,20,55000,900,900,2800,4800,5000,6500,-17775.75312729334
39170,20,3,20,55000,900,900,2800,4800,5000,7000,-17772.803636631845
39171,20,3,20,55000,900,900,2800,4800,5500,6000,-17777.417873807342
39172,20,3,20,55000,900,900,2800,4800,5500,6500,-17778.00862970312
39173,20,3,20,55000,900,900,2800,4800,5500,7000,-17776.416579747784
39174,20,3,20,55000,900,900,2800,4800,6000,6000,-17775.219205724734
39175,20,3,20,55000,900,900,2800,4800,6000,6500,-17777.093725436316
